Flight Number_ARR,Status_ARR,Scheduled_Time_ARR,Stand,Stand_Type,Terminal,Flight Number_DEP,Status_DEP,Scheduled_Time_DEP,Gate_DEP
,,,B18,Bridge,1.0,MU1795,DEP,2025-07-10 07:15:00+02:00,B18
,,,B18,Bridge,1.0,MF9371,DEP,2025-07-10 07:15:00+02:00,B18
,,,B18,Bridge,1.0,KE6441,DEP,2025-07-10 07:15:00+02:00,B18
,,,B18,Bridge,1.0,GA9758,DEP,2025-07-10 07:15:00+02:00,B18
,,,B20,Bridge,1.0,KE6499,DEP,2025-07-10 07:15:00+02:00,B20
,,,B18,Bridge,1.0,DL9209,DEP,2025-07-10 07:15:00+02:00,B18
,,,B18,Bridge,1.0,CZ7626,DEP,2025-07-10 07:15:00+02:00,B18
,,,B18,Bridge,1.0,KL1267,DEP,2025-07-10 07:15:00+02:00,B18
MU1640,"ARR,EXP",2025-07-09 11:40:00+02:00,D27,Bridge,2.0,MU1641,DEP,2025-07-10 07:15:00+02:00,D27
,,,B20,Bridge,1.0,DL9368,DEP,2025-07-10 07:15:00+02:00,B20
,,,B20,Bridge,1.0,MF9682,DEP,2025-07-10 07:15:00+02:00,B20
,,,B20,Bridge,1.0,CZ7745,DEP,2025-07-10 07:15:00+02:00,B20
,,,B18,Bridge,1.0,SK6601,DEP,2025-07-10 07:15:00+02:00,B18
DL9369,ARR,2025-07-09 12:05:00+02:00,B20,Bridge,1.0,DL9368,DEP,2025-07-10 07:15:00+02:00,B20
AM6619,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
,,,D27,Bridge,2.0,MF9636,DEP,2025-07-10 07:15:00+02:00,D27
KE6500,ARR,2025-07-09 15:30:00+02:00,B20,Bridge,1.0,KE6499,DEP,2025-07-10 07:15:00+02:00,B20
,,,B20,Bridge,1.0,MU1593,DEP,2025-07-10 07:15:00+02:00,B20
KE6440,ARR,2025-07-09 15:35:00+02:00,B18,Bridge,1.0,KE6441,DEP,2025-07-10 07:15:00+02:00,B18
KL1000,"ARR,EXP",2025-07-09 08:50:00+02:00,D27,Bridge,2.0,KL1001,DEP,2025-07-10 07:15:00+02:00,D27
,,,B20,Bridge,1.0,GA9017,DEP,2025-07-10 07:15:00+02:00,B20
,,,D27,Bridge,2.0,MU1641,DEP,2025-07-10 07:15:00+02:00,D27
CZ7780,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
,,,D27,Bridge,2.0,KL1001,DEP,2025-07-10 07:15:00+02:00,D27
MF9372,ARR,2025-07-09 10:55:00+02:00,B18,Bridge,1.0,MF9371,DEP,2025-07-10 07:15:00+02:00,B18
GA9757,ARR,2025-07-09 18:50:00+02:00,B18,Bridge,1.0,GA9758,DEP,2025-07-10 07:15:00+02:00,B18
KL1266,"ARR,EXP",2025-07-09 07:30:00+02:00,B18,Bridge,1.0,KL1267,DEP,2025-07-10 07:15:00+02:00,B18
SK6600,"ARR,EXP",2025-07-09 07:30:00+02:00,B18,Bridge,1.0,SK6601,DEP,2025-07-10 07:15:00+02:00,B18
MF9370,"ARR,EXP",2025-07-09 07:30:00+02:00,B18,Bridge,1.0,MF9371,DEP,2025-07-10 07:15:00+02:00,B18
CZ7746,ARR,2025-07-09 21:05:00+02:00,B20,Bridge,1.0,CZ7745,DEP,2025-07-10 07:15:00+02:00,B20
,,,D27,Bridge,2.0,VS7058,DEP,2025-07-10 07:15:00+02:00,D27
MF9681,ARR,2025-07-09 08:30:00+02:00,B20,Bridge,1.0,MF9682,DEP,2025-07-10 07:15:00+02:00,B20
MF9637,"LND,EXP",2025-07-09 11:00:00+02:00,D27,Bridge,2.0,MF9636,DEP,2025-07-10 07:15:00+02:00,D27
CZ7744,"ARR,EXP",2025-07-09 19:10:00+02:00,B20,Bridge,1.0,CZ7745,DEP,2025-07-10 07:15:00+02:00,B20
KL1002,"LND,EXP",2025-07-09 11:00:00+02:00,D27,Bridge,2.0,KL1001,DEP,2025-07-10 07:15:00+02:00,D27
KL1268,ARR,2025-07-09 10:55:00+02:00,B18,Bridge,1.0,KL1267,DEP,2025-07-10 07:15:00+02:00,B18
SK6602,ARR,2025-07-09 10:55:00+02:00,B18,Bridge,1.0,SK6601,DEP,2025-07-10 07:15:00+02:00,B18
AM6246,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
DL9268,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
UX3760,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
,,,D27,Bridge,2.0,CZ7601,DEP,2025-07-10 07:15:00+02:00,D27
DL9650,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
AM6369,ARR,2025-07-10 07:15:00+02:00,,,2.0,,,,
MF9635,"ARR,EXP",2025-07-09 08:50:00+02:00,D27,Bridge,2.0,MF9636,DEP,2025-07-10 07:15:00+02:00,D27
,,,B20,Bridge,1.0,KL1849,DEP,2025-07-10 07:15:00+02:00,B20
DL9668,"ARR,EXP",2025-07-10 07:15:00+02:00,,,2.0,,,,
EJU7890,"ARR,EXP",2025-07-09 13:50:00+02:00,M4,Bridge,3.0,EJU7889,DEP,2025-07-10 07:20:00+02:00,M4
PY994,"ARR,EXP",2025-07-10 07:20:00+02:00,,,3.0,,,,
IB739,"ARR,EXP",2025-07-09 22:25:00+02:00,C12,Bridge,1.0,IB740,DEP,2025-07-10 07:20:00+02:00,C12
EJU7884,"ARR,EXP",2025-07-09 22:10:00+02:00,M3,Bridge,3.0,EJU7885,DEP,2025-07-10 07:20:00+02:00,M3
EJU7888,ARR,2025-07-09 13:05:00+02:00,M4,Bridge,3.0,EJU7889,DEP,2025-07-10 07:20:00+02:00,M4
DL9609,"ARR,EXP",2025-07-10 07:20:00+02:00,,,2.0,,,,
,,,B23,Bridge,1.0,HV6007,DEP,2025-07-10 07:20:00+02:00,B23
,,,C7,Bridge,1.0,KL3288,DEP,2025-07-10 07:20:00+02:00,C7
,,,,,,KZ049,DEP,2025-07-10 07:20:00+02:00,
,,,M3,Bridge,3.0,EJU7885,DEP,2025-07-10 07:20:00+02:00,M3
,,,C18,Bridge,1.0,HV6885,DEP,2025-07-10 07:20:00+02:00,C18
,,,C12,Bridge,1.0,IB740,DEP,2025-07-10 07:20:00+02:00,C12
,,,C7,Bridge,1.0,HV6111,DEP,2025-07-10 07:20:00+02:00,C7
,,,M1,Bridge,3.0,EJU7905,DEP,2025-07-10 07:20:00+02:00,M1
,,,G2,Bridge,3.0,EJU3306,DEP,2025-07-10 07:20:00+02:00,G2
,,,M4,Bridge,3.0,EJU7889,DEP,2025-07-10 07:20:00+02:00,M4
HV6008,"ARR,EXP",2025-07-09 13:00:00+02:00,B23,Bridge,1.0,HV6007,DEP,2025-07-10 07:20:00+02:00,B23
AM6219,"ARR,EXP",2025-07-10 07:25:00+02:00,,,2.0,,,,
,,,C14,Bridge,1.0,IB5761,DEP,2025-07-10 07:25:00+02:00,C14
,,,C14,Bridge,1.0,QR3794,DEP,2025-07-10 07:25:00+02:00,C14
,,,C14,Bridge,1.0,VY2904,DEP,2025-07-10 07:25:00+02:00,C14
DL9696,ARR,2025-07-10 07:25:00+02:00,,,2.0,,,,
,,,C10,Bridge,3.0,CD435,DEP,2025-07-10 07:25:00+02:00,C10
DL9441,"ARR,EXP",2025-07-10 07:25:00+02:00,,,2.0,,,,
OR1742,"ARR,EXP",2025-07-09 15:55:00+02:00,R017,Remote,3.0,OR1741,DEP,2025-07-10 07:25:00+02:00,D82
UX3758,"ARR,EXP",2025-07-10 07:25:00+02:00,,,2.0,,,,
SV6345,"ARR,EXP",2025-07-10 07:25:00+02:00,,,2.0,,,,
,,,R017,Remote,3.0,OR1741,DEP,2025-07-10 07:25:00+02:00,D82
AM6649,ARR,2025-07-10 07:25:00+02:00,,,2.0,,,,
OR094,"LND,EXP",2025-07-10 07:30:00+02:00,,,,,,,
AM6377,ARR,2025-07-10 07:30:00+02:00,,,2.0,,,,
DL9526,"ARR,EXP",2025-07-10 07:30:00+02:00,,,2.0,,,,
CZ7753,ARR,2025-07-10 07:30:00+02:00,,,2.0,,,,
,,,R005,Remote,3.0,OR1605,DEP,2025-07-10 07:35:00+02:00,D60
KL0569,"ARR,EXP",2025-07-10 07:35:00+02:00,,,3.0,,,,
DL9219,"ARR,EXP",2025-07-10 07:35:00+02:00,,,2.0,,,,
KL0616,"ARR,EXP",2025-07-10 07:35:00+02:00,,,2.0,,,,
AF5196,"ARR,EXP",2025-07-10 07:35:00+02:00,,,2.0,,,,
,,,,,3.0,EJU7887,DEP,2025-07-10 07:35:00+02:00,
AF6716,"ARR,EXP",2025-07-10 07:35:00+02:00,,,3.0,,,,
KQ1196,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
,,,D6,Bridge,2.0,MU1853,DEP,2025-07-10 07:40:00+02:00,D6
MU1854,ARR,2025-07-09 11:30:00+02:00,D6,Bridge,2.0,MU1853,DEP,2025-07-10 07:40:00+02:00,D6
KL1136,ARR,2025-07-09 11:30:00+02:00,D6,Bridge,2.0,KL1135,DEP,2025-07-10 07:40:00+02:00,D6
,,,D6,Bridge,2.0,DL9215,DEP,2025-07-10 07:40:00+02:00,D6
,,,D6,Bridge,2.0,MF9736,DEP,2025-07-10 07:40:00+02:00,D6
,,,D6,Bridge,2.0,KL1135,DEP,2025-07-10 07:40:00+02:00,D6
AZ3765,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
KL1184,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
AZ3801,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
DL9669,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
KL1134,ARR,2025-07-09 08:35:00+02:00,D6,Bridge,2.0,KL1135,DEP,2025-07-10 07:40:00+02:00,D6
MF9735,ARR,2025-07-09 08:35:00+02:00,D6,Bridge,2.0,MF9736,DEP,2025-07-10 07:40:00+02:00,D6
KQ1208,ARR,2025-07-10 07:40:00+02:00,,,2.0,,,,
KL1230,ARR,2025-07-09 11:20:00+02:00,B5,Bridge,1.0,KL1229,DEP,2025-07-10 07:45:00+02:00,B5
MH5644,"ARR,EXP",2025-07-09 15:50:00+02:00,B5,Bridge,1.0,MH5645,DEP,2025-07-10 07:45:00+02:00,B5
,,,B5,Bridge,1.0,KL1229,DEP,2025-07-10 07:45:00+02:00,B5
,,,B5,Bridge,1.0,DL9240,DEP,2025-07-10 07:45:00+02:00,B5
,,,R019,Remote,3.0,OR1103,DEP,2025-07-10 07:45:00+02:00,D84
,,,D18,Bridge,3.0,BA8450,DEP,2025-07-10 07:45:00+02:00,D18
AF3607,"ARR,EXP",2025-07-10 07:45:00+02:00,,,3.0,,,,
VS3931,"ARR,EXP",2025-07-10 07:45:00+02:00,,,3.0,,,,
DL9442,ARR,2025-07-10 07:45:00+02:00,,,2.0,,,,
G35682,ARR,2025-07-10 07:45:00+02:00,,,2.0,,,,
DL9686,ARR,2025-07-10 07:45:00+02:00,,,2.0,,,,
,,,B5,Bridge,1.0,MH5645,DEP,2025-07-10 07:45:00+02:00,B5
KL1228,"ARR,EXP",2025-07-10 07:30:00+02:00,B5,Bridge,1.0,KL1229,DEP,2025-07-10 07:45:00+02:00,B5
KL0535,"ARR,EXP",2025-07-10 07:45:00+02:00,,,3.0,,,,
AF8251,"ARR,EXP",2025-07-10 07:45:00+02:00,,,3.0,,,,
CD400,"ARR,EXP",2025-07-10 07:50:00+02:00,,,3.0,,,,
,,,D16,Bridge,3.0,BA423,DEP,2025-07-10 07:50:00+02:00,D16
,,,C12,Bridge,3.0,OR1115,DEP,2025-07-10 07:50:00+02:00,C12
SK6812,ARR,2025-07-10 07:50:00+02:00,,,2.0,,,,
KL0678,ARR,2025-07-10 07:50:00+02:00,,,3.0,,,,
DL9459,"ARR,EXP",2025-07-10 07:50:00+02:00,,,2.0,,,,
G35690,ARR,2025-07-10 07:50:00+02:00,,,2.0,,,,
,,,D6,Bridge,2.0,MU1621,DEP,2025-07-10 07:55:00+02:00,D6
,,,D6,Bridge,2.0,KE6423,DEP,2025-07-10 07:55:00+02:00,D6
,,,D6,Bridge,2.0,MF9660,DEP,2025-07-10 07:55:00+02:00,D6
KL1028,ARR,2025-07-09 08:15:00+02:00,D6,Bridge,2.0,KL1029,DEP,2025-07-10 07:55:00+02:00,D6
KL0936,"ARR,EXP",2025-07-09 11:45:00+02:00,D14,Bridge,2.0,KL0935,DEP,2025-07-10 07:55:00+02:00,D14
KL0924,"ARR,EXP",2025-07-09 11:40:00+02:00,D26,Bridge,2.0,KL0923,DEP,2025-07-10 07:55:00+02:00,D26
KL1030,ARR,2025-07-09 11:15:00+02:00,D6,Bridge,2.0,KL1029,DEP,2025-07-10 07:55:00+02:00,D6
MU1622,ARR,2025-07-09 11:15:00+02:00,D6,Bridge,2.0,MU1621,DEP,2025-07-10 07:55:00+02:00,D6
MF9661,ARR,2025-07-09 11:15:00+02:00,D6,Bridge,2.0,MF9660,DEP,2025-07-10 07:55:00+02:00,D6
KQ1276,ARR,2025-07-09 08:35:00+02:00,D26,Bridge,2.0,KQ1277,DEP,2025-07-10 07:55:00+02:00,D26
KL0922,ARR,2025-07-09 08:35:00+02:00,D26,Bridge,2.0,KL0923,DEP,2025-07-10 07:55:00+02:00,D26
MF9760,"ARR,EXP",2025-07-09 11:45:00+02:00,D14,Bridge,2.0,MF9759,DEP,2025-07-10 07:55:00+02:00,D14
GA9761,ARR,2025-07-09 08:15:00+02:00,D6,Bridge,2.0,GA9760,DEP,2025-07-10 07:55:00+02:00,D6
MU1938,"ARR,EXP",2025-07-09 08:20:00+02:00,D26,Bridge,2.0,MU1939,DEP,2025-07-10 07:55:00+02:00,D26
,,,D6,Bridge,2.0,GA9760,DEP,2025-07-10 07:55:00+02:00,D6
,,,D6,Bridge,2.0,DL9363,DEP,2025-07-10 07:55:00+02:00,D6
,,,D6,Bridge,2.0,KL1029,DEP,2025-07-10 07:55:00+02:00,D6
,,,D6,Bridge,2.0,CZ7607,DEP,2025-07-10 07:55:00+02:00,D6
GA9759,ARR,2025-07-10 07:30:00+02:00,D6,Bridge,2.0,GA9760,DEP,2025-07-10 07:55:00+02:00,D6
MF9745,ARR,2025-07-09 08:35:00+02:00,D26,Bridge,2.0,MF9746,DEP,2025-07-10 07:55:00+02:00,D26
,,,D26,Bridge,2.0,MU1939,DEP,2025-07-10 07:55:00+02:00,D26
,,,D26,Bridge,2.0,VS6975,DEP,2025-07-10 07:55:00+02:00,D26
,,,D26,Bridge,2.0,DL9584,DEP,2025-07-10 07:55:00+02:00,D26
,,,D26,Bridge,2.0,KQ1277,DEP,2025-07-10 07:55:00+02:00,D26
,,,D26,Bridge,2.0,MF9746,DEP,2025-07-10 07:55:00+02:00,D26
,,,D14,Bridge,2.0,KL0935,DEP,2025-07-10 07:55:00+02:00,D14
,,,D14,Bridge,2.0,DL9683,DEP,2025-07-10 07:55:00+02:00,D14
,,,D14,Bridge,2.0,MU1629,DEP,2025-07-10 07:55:00+02:00,D14
KC943,"ARR,EXP",2025-07-10 07:55:00+02:00,,,3.0,,,,
G35575,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
DL9456,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
AF3151,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
,,,D14,Bridge,2.0,MF9759,DEP,2025-07-10 07:55:00+02:00,D14
VS6914,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
KQ1516,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
DL9663,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
,,,D6,Bridge,2.0,VS7077,DEP,2025-07-10 07:55:00+02:00,D6
AZ3775,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
,,,D14,Bridge,2.0,VS6988,DEP,2025-07-10 07:55:00+02:00,D14
,,,D26,Bridge,2.0,KL0923,DEP,2025-07-10 07:55:00+02:00,D26
G35621,ARR,2025-07-10 07:55:00+02:00,,,2.0,,,,
,,,D26,Bridge,2.0,CZ7721,DEP,2025-07-10 07:55:00+02:00,D26
VS3928,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
,,,B27,Bridge,1.0,LH1003,"DEP,DEL",2025-07-10 08:00:00+02:00,B27
,,,,,,EJU9040,DEP,2025-07-10 08:00:00+02:00,
,,,B6,Bridge,1.0,DL9406,DEP,2025-07-10 08:00:00+02:00,B6
KL1828,ARR,2025-07-09 11:05:00+02:00,B6,Bridge,1.0,KL1827,DEP,2025-07-10 08:00:00+02:00,B6
SK6671,"ARR,EXP",2025-07-09 19:40:00+02:00,B6,Bridge,1.0,SK6670,DEP,2025-07-10 08:00:00+02:00,B6
AF8218,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
KL6070,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
KL1964,ARR,2025-07-10 08:00:00+02:00,,,2.0,,,,
KL6070,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
,,,B6,Bridge,1.0,KL1827,DEP,2025-07-10 08:00:00+02:00,B6
VS3928,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
,,,B6,Bridge,1.0,SK6670,DEP,2025-07-10 08:00:00+02:00,B6
KL6072,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
IB4861,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
BA1501,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
AA220,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
AF3641,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
AY4132,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
DL9407,"ARR,EXP",2025-07-10 00:45:00+02:00,B6,Bridge,1.0,DL9406,DEP,2025-07-10 08:00:00+02:00,B6
UX3749,ARR,2025-07-10 08:00:00+02:00,,,2.0,,,,
DL9274,ARR,2025-07-10 08:00:00+02:00,,,2.0,,,,
CZ7758,ARR,2025-07-10 08:00:00+02:00,,,2.0,,,,
VS3932,"ARR,EXP",2025-07-10 08:00:00+02:00,,,3.0,,,,
KL1826,ARR,2025-07-10 07:25:00+02:00,B6,Bridge,1.0,KL1827,DEP,2025-07-10 08:00:00+02:00,B6
AM6385,ARR,2025-07-10 08:05:00+02:00,,,2.0,,,,
DL9515,ARR,2025-07-10 08:05:00+02:00,,,2.0,,,,
CZ7795,ARR,2025-07-10 08:05:00+02:00,,,2.0,,,,
SV6300,"ARR,EXP",2025-07-10 08:05:00+02:00,,,2.0,,,,
AF3168,"ARR,EXP",2025-07-10 08:05:00+02:00,,,2.0,,,,
,,,R009,Remote,1.0,VN3153,DEP,2025-07-10 08:05:00+02:00,D68
,,,R009,Remote,1.0,MK7593,DEP,2025-07-10 08:05:00+02:00,D68
,,,R009,Remote,1.0,MU1557,DEP,2025-07-10 08:05:00+02:00,D68
,,,R009,Remote,1.0,GA9240,DEP,2025-07-10 08:05:00+02:00,D68
,,,R009,Remote,1.0,DL9659,DEP,2025-07-10 08:05:00+02:00,D68
KL0423,"ARR,EXP",2025-07-10 08:05:00+02:00,,,2.0,,,,
,,,R009,Remote,1.0,KL1405,DEP,2025-07-10 08:05:00+02:00,D68
DL9658,"ARR,EXP",2025-07-09 19:25:00+02:00,R009,Remote,1.0,DL9659,DEP,2025-07-10 08:05:00+02:00,D68
KL1406,ARR,2025-07-09 11:30:00+02:00,R009,Remote,1.0,KL1405,DEP,2025-07-10 08:05:00+02:00,D68
MK7594,ARR,2025-07-09 11:30:00+02:00,R009,Remote,1.0,MK7593,DEP,2025-07-10 08:05:00+02:00,D68
,,,R009,Remote,1.0,KQ1227,DEP,2025-07-10 08:05:00+02:00,D68
,,,C16,Bridge,1.0,CZ7649,DEP,2025-07-10 08:10:00+02:00,C16
,,,C16,Bridge,1.0,DL9188,DEP,2025-07-10 08:10:00+02:00,C16
,,,C16,Bridge,1.0,GA9248,DEP,2025-07-10 08:10:00+02:00,C16
G35571,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
,,,C16,Bridge,1.0,G35510,DEP,2025-07-10 08:10:00+02:00,C16
,,,C16,Bridge,1.0,KE6405,DEP,2025-07-10 08:10:00+02:00,C16
,,,R012,Remote,1.0,KL1677,DEP,2025-07-10 08:10:00+02:00,D74
,,,C16,Bridge,1.0,MU1839,DEP,2025-07-10 08:10:00+02:00,C16
,,,C15,Bridge,1.0,HV105,DEP,2025-07-10 08:10:00+02:00,C15
,,,R012,Remote,1.0,AF3188,DEP,2025-07-10 08:10:00+02:00,D74
,,,R012,Remote,1.0,DL9420,DEP,2025-07-10 08:10:00+02:00,D74
MF9318,"ARR,EXP",2025-07-09 08:40:00+02:00,C16,Bridge,1.0,MF9319,DEP,2025-07-10 08:10:00+02:00,C16
,,,C16,Bridge,1.0,MF9319,DEP,2025-07-10 08:10:00+02:00,C16
GA9247,"ARR,EXP",2025-07-09 08:40:00+02:00,C16,Bridge,1.0,GA9248,DEP,2025-07-10 08:10:00+02:00,C16
DL9261,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
,,,C16,Bridge,1.0,KL1511,DEP,2025-07-10 08:10:00+02:00,C16
AZ3754,ARR,2025-07-10 08:10:00+02:00,,,2.0,,,,
,,,R012,Remote,1.0,SK6840,DEP,2025-07-10 08:10:00+02:00,D74
DL9449,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
DL9511,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
VS7004,ARR,2025-07-10 08:10:00+02:00,,,2.0,,,,
KQ1420,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
AF8319,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
VS6934,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
DL9695,"ARR,EXP",2025-07-10 08:10:00+02:00,,,2.0,,,,
KL1512,ARR,2025-07-09 13:25:00+02:00,C16,Bridge,1.0,KL1511,DEP,2025-07-10 08:10:00+02:00,C16
MU1838,ARR,2025-07-09 16:00:00+02:00,C16,Bridge,1.0,MU1839,DEP,2025-07-10 08:10:00+02:00,C16
SK6841,ARR,2025-07-09 16:00:00+02:00,R012,Remote,1.0,SK6840,DEP,2025-07-10 08:10:00+02:00,D74
AF3187,"ARR,EXP",2025-07-09 15:55:00+02:00,R012,Remote,1.0,AF3188,DEP,2025-07-10 08:10:00+02:00,D74
KQ1486,ARR,2025-07-10 08:10:00+02:00,,,2.0,,,,
MF9320,ARR,2025-07-09 13:25:00+02:00,C16,Bridge,1.0,MF9319,DEP,2025-07-10 08:10:00+02:00,C16
KL1678,"ARR,EXP",2025-07-09 14:20:00+02:00,R012,Remote,1.0,KL1677,DEP,2025-07-10 08:10:00+02:00,D74
,,,D48,Bridge,2.0,MU1645,DEP,2025-07-10 08:15:00+02:00,D48
AF5605,"ARR,EXP",2025-07-10 08:15:00+02:00,,,3.0,,,,
,,,B22,Bridge,1.0,KL1943,DEP,2025-07-10 08:15:00+02:00,B22
,,,R008,Remote,1.0,KQ1315,DEP,2025-07-10 08:15:00+02:00,D66
,,,B22,Bridge,1.0,DL9355,DEP,2025-07-10 08:15:00+02:00,B22
,,,B22,Bridge,1.0,AF3121,DEP,2025-07-10 08:15:00+02:00,B22
G35696,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
,,,D48,Bridge,2.0,DL9210,DEP,2025-07-10 08:15:00+02:00,D48
,,,R008,Remote,1.0,DL9624,DEP,2025-07-10 08:15:00+02:00,D66
,,,D48,Bridge,2.0,VS6941,DEP,2025-07-10 08:15:00+02:00,D48
,,,R008,Remote,1.0,AF8287,DEP,2025-07-10 08:15:00+02:00,D66
,,,R008,Remote,1.0,SK6774,DEP,2025-07-10 08:15:00+02:00,D66
DL9626,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
CZ7734,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
,,,R008,Remote,1.0,MU1571,DEP,2025-07-10 08:15:00+02:00,D66
,,,R008,Remote,1.0,KL1441,DEP,2025-07-10 08:15:00+02:00,D66
BT6018,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
,,,B22,Bridge,1.0,SK6710,DEP,2025-07-10 08:15:00+02:00,B22
CI8598,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
AM6409,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
,,,D48,Bridge,2.0,KL1041,DEP,2025-07-10 08:15:00+02:00,D48
JU7641,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
VS3930,"ARR,EXP",2025-07-10 08:15:00+02:00,,,3.0,,,,
G35627,ARR,2025-07-10 08:15:00+02:00,,,2.0,,,,
SK6709,"ARR,EXP",2025-07-09 13:40:00+02:00,B22,Bridge,1.0,SK6710,DEP,2025-07-10 08:15:00+02:00,B22
KL1944,ARR,2025-07-09 11:45:00+02:00,B22,Bridge,1.0,KL1943,DEP,2025-07-10 08:15:00+02:00,B22
AF3120,ARR,2025-07-09 11:40:00+02:00,B22,Bridge,1.0,AF3121,DEP,2025-07-10 08:15:00+02:00,B22
KQ1142,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
MU1646,ARR,2025-07-09 11:25:00+02:00,D48,Bridge,2.0,MU1645,DEP,2025-07-10 08:15:00+02:00,D48
KL1042,ARR,2025-07-09 11:25:00+02:00,D48,Bridge,2.0,KL1041,DEP,2025-07-10 08:15:00+02:00,D48
KL1442,"ARR,EXP",2025-07-09 12:35:00+02:00,R008,Remote,1.0,KL1441,DEP,2025-07-10 08:15:00+02:00,D66
SK6775,ARR,2025-07-09 15:55:00+02:00,R008,Remote,1.0,SK6774,DEP,2025-07-10 08:15:00+02:00,D66
SK6711,ARR,2025-07-09 15:50:00+02:00,B22,Bridge,1.0,SK6710,DEP,2025-07-10 08:15:00+02:00,B22
AF8288,ARR,2025-07-09 16:00:00+02:00,R008,Remote,1.0,AF8287,DEP,2025-07-10 08:15:00+02:00,D66
KQ1316,"ARR,EXP",2025-07-09 08:15:00+02:00,R008,Remote,1.0,KQ1315,DEP,2025-07-10 08:15:00+02:00,D66
DL9356,"ARR,EXP",2025-07-09 18:50:00+02:00,B22,Bridge,1.0,DL9355,DEP,2025-07-10 08:15:00+02:00,B22
AF8286,"ARR,EXP",2025-07-09 18:55:00+02:00,R008,Remote,1.0,AF8287,DEP,2025-07-10 08:15:00+02:00,D66
KL1942,"ARR,EXP",2025-07-10 07:45:00+02:00,B22,Bridge,1.0,KL1943,DEP,2025-07-10 08:15:00+02:00,B22
KL1040,"ARR,EXP",2025-07-10 08:10:00+02:00,D48,Bridge,2.0,KL1041,DEP,2025-07-10 08:15:00+02:00,D48
DL9673,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
KL1440,"ARR,EXP",2025-07-09 08:15:00+02:00,R008,Remote,1.0,KL1441,DEP,2025-07-10 08:15:00+02:00,D66
CZ7740,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
WS5246,ARR,2025-07-10 08:15:00+02:00,,,2.0,,,,
DL9623,ARR,2025-07-09 16:05:00+02:00,R008,Remote,1.0,DL9624,DEP,2025-07-10 08:15:00+02:00,D66
VS7070,"ARR,EXP",2025-07-10 08:15:00+02:00,,,2.0,,,,
AZ3751,"ARR,EXP",2025-07-10 08:20:00+02:00,,,2.0,,,,
VS7092,"ARR,EXP",2025-07-10 08:20:00+02:00,,,2.0,,,,
KL1174,ARR,2025-07-09 11:50:00+02:00,B7,Bridge,1.0,KL1173,DEP,2025-07-10 08:20:00+02:00,B7
